station_number,year,month,monthly_mean,min,max
02GD001,1917,2,3.28999996185303,1.08000004291534,10.8000001907349
02GD001,1917,3,42.0,9.97000026702881,135.0
02GD001,1917,4,30.6000003814697,11.1999998092651,98.0
02GD001,1917,5,20.0,6.09000015258789,69.4000015258789
02GD001,1917,6,28.0,8.6899995803833,101.0
02GD001,1917,7,33.9000015258789,6.09000015258789,129.0
02GD001,1917,8,4.69000005722046,3.27999997138977,9.09000015258789
02GD001,1917,9,3.25,1.70000004768372,5.40999984741211
02GD001,1917,10,7.65999984741211,1.70000004768372,22.1000003814697
02GD001,1917,11,8.1899995803833,4.98000001907349,14.3999996185303
02GD001,1917,12,5.90999984741211,2.94000005722046,11.3999996185303
02GD001,1918,1,3.29999995231628,1.55999994277954,4.98000001907349
02GD001,1918,2,28.2999992370605,0.537999987602234,193.0
02GD001,1918,3,58.7000007629395,16.3999996185303,145.0
02GD001,1918,4,12.8000001907349,6.26000022888184,29.2000007629395
02GD001,1918,5,6.96999979019165,2.85999989509583,22.1000003814697
02GD001,1918,6,3.25,0.792999982833862,8.67000007629395
02GD001,1918,7,1.03999996185303,0.197999998927116,2.85999989509583
02GD001,1918,8,0.726000010967255,0.0570000000298023,1.70000004768372
02GD001,1918,9,4.55999994277954,0.792999982833862,10.1999998092651
02GD001,1918,10,3.63000011444092,2.09999990463257,7.86999988555908
02GD001,1918,11,4.92999982833862,3.74000000953674,6.42999982833862
02GD001,1918,12,16.6000003814697,4.59000015258789,52.4000015258789
02GD001,1919,1,15.1000003814697,4.73000001907349,83.3000030517578
02GD001,1919,2,9.02000045776367,2.49000000953674,38.2000007629395
02GD001,1919,3,34.0999984741211,8.89000034332275,147.0
02GD001,1919,4,25.5,8.5,77.0
02GD001,1919,5,30.5,8.72000026702881,91.1999969482422
02GD001,1919,6,4.48999977111816,1.87000000476837,9.0600004196167
02GD001,1919,7,1.88999998569489,1.12999999523163,2.82999992370605
02GD001,1919,8,1.77999997138977,0.906000018119812,2.54999995231628
02GD001,1919,9,2.19000005722046,0.906000018119812,6.76999998092651
02GD001,1919,10,4.69000005722046,1.92999994754791,17.0
02GD001,1919,11,8.89000034332275,4.90000009536743,39.9000015258789
02GD001,1919,12,7.36999988555908,3.10999989509583,26.2000007629395
02GD001,1930,9,1.77999997138977,1.41999995708466,2.57999992370605
02GD001,1930,10,1.80999994277954,1.52999997138977,2.0699999332428
02GD001,1930,11,1.9099999666214,1.52999997138977,2.3199999332428
02GD001,1930,12,2.66000008583069,2.66000008583069,2.66000008583069
02GD001,1931,1,1.95000004768372,1.95000004768372,1.95000004768372
02GD001,1931,2,3.20000004768372,3.20000004768372,3.20000004768372
02GD001,1931,3,19.6000003814697,3.45000004768372,108.0
02GD001,1931,4,17.3999996185303,4.13000011444092,38.7999992370605
02GD001,1931,5,6.78000020980835,2.85999989509583,15.8999996185303
02GD001,1931,6,3.00999999046326,1.61000001430511,8.97999954223633
02GD001,1931,7,5.17000007629395,1.61000001430511,20.3999996185303
